M,poison,5.6831097976812913e-05
M,Education,5.6831097976812913e-05
M,Harris,5.6831097976812913e-05
M,Academy,5.6831097976812913e-05
M,plummeted,5.6831097976812913e-05
M,resolution,5.6831097976812913e-05
M,just,5.6831097976812913e-05
M,Boston,5.6831097976812913e-05
M,Azoff,5.6831097976812913e-05
M,details,5.6831097976812913e-05
M,Museum,5.6831097976812913e-05
M,enormous,5.6831097976812913e-05
M,throughout,5.6831097976812913e-05
M,gamble,5.6831097976812913e-05
M,tuition,5.6831097976812913e-05
M,Commerce,5.6831097976812913e-05
M,stayed,5.6831097976812913e-05
M,am,5.6831097976812913e-05
M,refused,5.6831097976812913e-05
M,community,5.6831097976812913e-05
M,powerful,5.6831097976812913e-05
M,Moon,5.6831097976812913e-05
M,meant,5.6831097976812913e-05
M,spark,5.6831097976812913e-05
M,chief,5.6831097976812913e-05
M,first,5.6831097976812913e-05
M,mixed,5.6831097976812913e-05
M,Plant,5.6831097976812913e-05
M,municipal,5.6831097976812913e-05
M,many,5.6831097976812913e-05
M,reason,5.6831097976812913e-05
M,discount,5.6831097976812913e-05
M,Laboratories,5.6831097976812913e-05
M,breakfast,5.6831097976812913e-05
M,Packwood,5.6831097976812913e-05
M,ministers,5.6831097976812913e-05
M,thing,5.6831097976812913e-05
M,funny,5.6831097976812913e-05
M,Unisys,5.6831097976812913e-05
M,hearing,5.6831097976812913e-05
M,rescue,5.6831097976812913e-05
M,apparently,5.6831097976812913e-05
M,line-item,5.6831097976812913e-05
M,Contra,5.6831097976812913e-05
M,T.,5.6831097976812913e-05
M,insist,5.6831097976812913e-05
M,empire,5.6831097976812913e-05
M,Short,5.6831097976812913e-05
M,cited,5.6831097976812913e-05
M,handled,5.6831097976812913e-05
M,strengthen,5.6831097976812913e-05
M,announcements,5.6831097976812913e-05
M,J.C.,5.6831097976812913e-05
M,vacant,5.6831097976812913e-05
M,usually,5.6831097976812913e-05
M,salary,5.6831097976812913e-05
M,show,5.6831097976812913e-05
M,Comprehensive,5.6831097976812913e-05
M,aims,5.6831097976812913e-05
M,troops,5.6831097976812913e-05
M,conviction,5.6831097976812913e-05
M,Besides,5.6831097976812913e-05
M,lobbyist,5.6831097976812913e-05
M,DES,5.6831097976812913e-05
M,journalists,5.6831097976812913e-05
M,obtaining,5.6831097976812913e-05
M,stem,5.6831097976812913e-05
M,importance,5.6831097976812913e-05
M,Sterling,5.6831097976812913e-05
M,headquarters,5.6831097976812913e-05
M,dated,5.6831097976812913e-05
M,1.75,5.6831097976812913e-05
M,town,5.6831097976812913e-05
M,lobbying,5.6831097976812913e-05
M,1970s,5.6831097976812913e-05
M,marketed,5.6831097976812913e-05
M,registration,5.6831097976812913e-05
M,reputation,5.6831097976812913e-05
M,operations,5.6831097976812913e-05
M,appellate,5.6831097976812913e-05
M,acquired,5.6831097976812913e-05
M,hot,5.6831097976812913e-05
M,narrowly,5.6831097976812913e-05
M,equally,5.6831097976812913e-05
M,goods,5.6831097976812913e-05
M,140,5.6831097976812913e-05
M,Parliament,5.6831097976812913e-05
M,slow,5.6831097976812913e-05
M,green,5.6831097976812913e-05
M,four-year,5.6831097976812913e-05
M,keep,5.6831097976812913e-05
M,was,5.6831097976812913e-05
M,Bear,5.6831097976812913e-05
M,containing,5.6831097976812913e-05
M,Estimated,5.6831097976812913e-05
M,Holmes,5.6831097976812913e-05
M,--,5.6831097976812913e-05
M,four,5.6831097976812913e-05
M,stop,5.6831097976812913e-05
M,Sutton,5.6831097976812913e-05
M,Oct.,5.6831097976812913e-05
M,treaty,5.6831097976812913e-05
M,guide,5.6831097976812913e-05
M,definitive,5.6831097976812913e-05
M,Investigation,5.6831097976812913e-05
M,5.8,5.6831097976812913e-05
M,nations,5.6831097976812913e-05
M,Belgium,5.6831097976812913e-05
M,spokeswoman,5.6831097976812913e-05
M,foreign,5.6831097976812913e-05
M,movement,5.6831097976812913e-05
M,percentage,5.6831097976812913e-05
M,Edward,5.6831097976812913e-05
M,select,5.6831097976812913e-05
M,fees,5.6831097976812913e-05
M,miss,5.6831097976812913e-05
M,target,5.6831097976812913e-05
M,without,5.6831097976812913e-05
M,report,5.6831097976812913e-05
M,Bally,5.6831097976812913e-05
M,little,5.6831097976812913e-05
M,River,5.6831097976812913e-05
M,forces,5.6831097976812913e-05
M,Critics,5.6831097976812913e-05
M,pharmaceutical,5.6831097976812913e-05
M,banks,5.6831097976812913e-05
M,maintains,5.6831097976812913e-05
M,awarded,5.6831097976812913e-05
M,anyway,5.6831097976812913e-05
M,Financial,5.6831097976812913e-05
M,H&R,5.6831097976812913e-05
M,Sullivan,5.6831097976812913e-05
M,take,5.6831097976812913e-05
M,stock-market,5.6831097976812913e-05
M,level,5.6831097976812913e-05
M,demands,5.6831097976812913e-05
M,Campbell,5.6831097976812913e-05
M,entering,5.6831097976812913e-05
M,bidders,5.6831097976812913e-05
M,vital,5.6831097976812913e-05
M,Contel,5.6831097976812913e-05
M,disclosure,5.6831097976812913e-05
M,cross,5.6831097976812913e-05
M,drain,5.6831097976812913e-05
M,Reform,5.6831097976812913e-05
M,basket,5.6831097976812913e-05
M,These,5.6831097976812913e-05
M,best,5.6831097976812913e-05
M,maturing,5.6831097976812913e-05
M,EC,5.6831097976812913e-05
M,picks,5.6831097976812913e-05
M,borrowing,5.6831097976812913e-05
M,sweeping,5.6831097976812913e-05
M,import,5.6831097976812913e-05
M,shield,5.6831097976812913e-05
M,goes,5.6831097976812913e-05
M,calculated,5.6831097976812913e-05
M,Proceeds,5.6831097976812913e-05
M,promised,5.6831097976812913e-05
M,federal,5.6831097976812913e-05
M,final,5.6831097976812913e-05
M,interested,5.6831097976812913e-05
M,loyalty,5.6831097976812913e-05
M,1982,5.6831097976812913e-05
M,Nicaraguan,5.6831097976812913e-05
M,Houston,5.6831097976812913e-05
M,moved,5.6831097976812913e-05
M,barrels,5.6831097976812913e-05
M,Cancer,5.6831097976812913e-05
M,newspapers,5.6831097976812913e-05
M,She,5.6831097976812913e-05
M,Credit,5.6831097976812913e-05
M,Lane,5.6831097976812913e-05
M,choices,5.6831097976812913e-05
M,What,5.6831097976812913e-05
M,pills,5.6831097976812913e-05
M,Ford,5.6831097976812913e-05
M,galvanized,5.6831097976812913e-05
M,Ms.,5.6831097976812913e-05
M,Realty,5.6831097976812913e-05
M,Bloomingdale,5.6831097976812913e-05
M,charities,5.6831097976812913e-05
M,Christian,5.6831097976812913e-05
M,yes,5.6831097976812913e-05
M,railroad,5.6831097976812913e-05
M,asserts,5.6831097976812913e-05
M,automatically,5.6831097976812913e-05
M,Of,5.6831097976812913e-05
M,Rouge,5.6831097976812913e-05
M,happened,5.6831097976812913e-05
M,release,5.6831097976812913e-05
M,breaking,5.6831097976812913e-05
M,eliminated,5.6831097976812913e-05
M,sought,5.6831097976812913e-05
M,covert,5.6831097976812913e-05
M,records,5.6831097976812913e-05
M,added,5.6831097976812913e-05
M,side,5.6831097976812913e-05
M,revisions,5.6831097976812913e-05
M,fend,5.6831097976812913e-05
M,offering,5.6831097976812913e-05
M,Ky.,5.6831097976812913e-05
M,Luzon,5.6831097976812913e-05
M,vulnerable,5.6831097976812913e-05
M,Max,5.6831097976812913e-05
M,obvious,5.6831097976812913e-05
M,phone,5.6831097976812913e-05
M,stressed,5.6831097976812913e-05
M,store,5.6831097976812913e-05
M,courts,5.6831097976812913e-05
M,directed,5.6831097976812913e-05
M,Act,5.6831097976812913e-05
M,rejected,5.6831097976812913e-05
M,fed,5.6831097976812913e-05
M,chemicals,5.6831097976812913e-05
M,managing,5.6831097976812913e-05
M,degree,5.6831097976812913e-05
M,5.4,5.6831097976812913e-05
M,though,5.6831097976812913e-05
M,plant,5.6831097976812913e-05
M,mix,5.6831097976812913e-05
M,trees,5.6831097976812913e-05
M,rent,5.6831097976812913e-05
M,posts,5.6831097976812913e-05
M,falls,5.6831097976812913e-05
M,According,5.6831097976812913e-05
M,contest,5.6831097976812913e-05
M,24,5.6831097976812913e-05
M,exempt,5.6831097976812913e-05
M,FHA,5.6831097976812913e-05
M,Control,5.6831097976812913e-05
M,unspecified,5.6831097976812913e-05
M,slip,5.6831097976812913e-05
M,Vincent,5.6831097976812913e-05
M,alleges,5.6831097976812913e-05
M,liability,5.6831097976812913e-05
M,visitors,5.6831097976812913e-05
M,GE,5.6831097976812913e-05
M,saved,5.6831097976812913e-05
M,reports,5.6831097976812913e-05
M,would-be,5.6831097976812913e-05
M,Right,5.6831097976812913e-05
M,discussed,5.6831097976812913e-05
M,virus,5.6831097976812913e-05
M,responsible,5.6831097976812913e-05
M,legislative,5.6831097976812913e-05
M,breakers,5.6831097976812913e-05
M,screens,5.6831097976812913e-05
M,fourth-quarter,5.6831097976812913e-05
M,popular,5.6831097976812913e-05
M,assessment,5.6831097976812913e-05
M,while,5.6831097976812913e-05
M,minute,5.6831097976812913e-05
M,300-day,5.6831097976812913e-05
M,Arnold,5.6831097976812913e-05
M,discounting,5.6831097976812913e-05
M,ended,5.6831097976812913e-05
M,pro,5.6831097976812913e-05
M,prosecutions,5.6831097976812913e-05
M,News,5.6831097976812913e-05
M,sure,5.6831097976812913e-05
M,letting,5.6831097976812913e-05
M,making,5.6831097976812913e-05
M,refinancing,5.6831097976812913e-05
M,Office,5.6831097976812913e-05
M,restored,5.6831097976812913e-05
M,off,5.6831097976812913e-05
M,Commonwealth,5.6831097976812913e-05
M,veto,5.6831097976812913e-05
M,accompanying,5.6831097976812913e-05
M,created,5.6831097976812913e-05
M,paintings,5.6831097976812913e-05
M,Associates,5.6831097976812913e-05
M,becoming,5.6831097976812913e-05
M,gas,5.6831097976812913e-05
M,eye,5.6831097976812913e-05
M,See,5.6831097976812913e-05
M,thrift,5.6831097976812913e-05
M,politics,5.6831097976812913e-05
M,return,5.6831097976812913e-05
M,1.8,5.6831097976812913e-05
M,means,5.6831097976812913e-05
M,Monday,5.6831097976812913e-05
M,allow,5.6831097976812913e-05
M,6.9,5.6831097976812913e-05
M,repay,5.6831097976812913e-05
M,Joe,5.6831097976812913e-05
M,one-year,5.6831097976812913e-05
M,rating,5.6831097976812913e-05
M,institution,5.6831097976812913e-05
M,standards,5.6831097976812913e-05
M,surveyed,5.6831097976812913e-05
M,Apple,5.6831097976812913e-05
M,represent,5.6831097976812913e-05
M,kinds,5.6831097976812913e-05
M,Interest,5.6831097976812913e-05
M,platinum,5.6831097976812913e-05
M,Lawrence,5.6831097976812913e-05
M,proceeds,5.6831097976812913e-05
M,Corry,5.6831097976812913e-05
M,Washington,5.6831097976812913e-05
M,Cineplex,5.6831097976812913e-05
M,sustain,5.6831097976812913e-05
M,these,5.6831097976812913e-05
M,educational,5.6831097976812913e-05
M,lose,5.6831097976812913e-05
M,Well,5.6831097976812913e-05
M,7,5.6831097976812913e-05
M,earthquake,5.6831097976812913e-05
M,Municipal,5.6831097976812913e-05
M,finish,5.6831097976812913e-05
M,Capitol,5.6831097976812913e-05
M,virtually,5.6831097976812913e-05
M,somehow,5.6831097976812913e-05
M,permanent,5.6831097976812913e-05
M,liquidity,5.6831097976812913e-05
M,probe,5.6831097976812913e-05
M,Blumenfeld,5.6831097976812913e-05
M,discipline,5.6831097976812913e-05
M,Economists,5.6831097976812913e-05
M,aside,5.6831097976812913e-05
M,mid-October,5.6831097976812913e-05
M,figured,5.6831097976812913e-05
M,Xerox,5.6831097976812913e-05
M,mounted,5.6831097976812913e-05
M,dividends,5.6831097976812913e-05
M,Burger,5.6831097976812913e-05
M,Sells,5.6831097976812913e-05
M,19,5.6831097976812913e-05
M,moment,5.6831097976812913e-05
M,Technologies,5.6831097976812913e-05
M,HDTV,5.6831097976812913e-05
M,include,5.6831097976812913e-05
M,hopes,5.6831097976812913e-05
M,humans,5.6831097976812913e-05
M,definitely,5.6831097976812913e-05
M,energy,5.6831097976812913e-05
M,blue,5.6831097976812913e-05
M,smoothly,5.6831097976812913e-05
M,1950s,5.6831097976812913e-05
M,Honecker,5.6831097976812913e-05
M,revive,5.6831097976812913e-05
M,Notes,5.6831097976812913e-05
M,mortgage,5.6831097976812913e-05
M,implies,5.6831097976812913e-05
M,banker,5.6831097976812913e-05
M,cocoa,5.6831097976812913e-05
M,solicitation,5.6831097976812913e-05
M,same,5.6831097976812913e-05
M,scientific,5.6831097976812913e-05
M,probably,5.6831097976812913e-05
M,Corr,5.6831097976812913e-05
M,requirement,5.6831097976812913e-05
M,fewer,5.6831097976812913e-05
M,regain,5.6831097976812913e-05
M,attack,5.6831097976812913e-05
M,venture,5.6831097976812913e-05
M,assuming,5.6831097976812913e-05
M,doing,5.6831097976812913e-05
M,cycle,5.6831097976812913e-05
M,36,5.6831097976812913e-05
M,Colgate,5.6831097976812913e-05
M,rational,5.6831097976812913e-05
M,forget,5.6831097976812913e-05
M,Norfolk,5.6831097976812913e-05
M,Carbide,5.6831097976812913e-05
M,planned,5.6831097976812913e-05
M,double,5.6831097976812913e-05
M,profit-taking,5.6831097976812913e-05
M,Disney,5.6831097976812913e-05
M,Dec.,5.6831097976812913e-05
M,Mac,5.6831097976812913e-05
M,Pa.,5.6831097976812913e-05
M,44,5.6831097976812913e-05
M,earned,5.6831097976812913e-05
M,1.2,5.6831097976812913e-05
M,subcommittee,5.6831097976812913e-05
M,science,5.6831097976812913e-05
M,statute,5.6831097976812913e-05
M,creation,5.6831097976812913e-05
M,prices,5.6831097976812913e-05
M,makes,5.6831097976812913e-05
M,familiar,5.6831097976812913e-05
M,surveys,5.6831097976812913e-05
M,growing,5.6831097976812913e-05
M,Dealers,5.6831097976812913e-05
M,LDP,5.6831097976812913e-05
M,gauge,5.6831097976812913e-05
M,financial,5.6831097976812913e-05
M,capability,5.6831097976812913e-05
M,operating,5.6831097976812913e-05
M,troubles,5.6831097976812913e-05
M,injuries,5.6831097976812913e-05
M,photos,5.6831097976812913e-05
M,equity-purchase,5.6831097976812913e-05
M,stems,5.6831097976812913e-05
M,engines,5.6831097976812913e-05
M,Royal,5.6831097976812913e-05
M,forced,5.6831097976812913e-05
M,86,5.6831097976812913e-05
M,Asset,5.6831097976812913e-05
M,66,5.6831097976812913e-05
M,Antar,5.6831097976812913e-05
M,ought,0.0022732439190725163
M,Revenue,5.6831097976812913e-05
M,recorders,5.6831097976812913e-05
M,future,5.6831097976812913e-05
M,casualty,5.6831097976812913e-05
M,decides,5.6831097976812913e-05
M,interpretation,5.6831097976812913e-05
M,do,5.6831097976812913e-05
M,work,5.6831097976812913e-05
M,World,5.6831097976812913e-05
M,Chancellor,5.6831097976812913e-05
M,evaluation,5.6831097976812913e-05
M,estimate,5.6831097976812913e-05
M,mass,5.6831097976812913e-05
M,Harold,5.6831097976812913e-05
M,cooperation,5.6831097976812913e-05
M,socialist,5.6831097976812913e-05
M,Nearly,5.6831097976812913e-05
M,writer,5.6831097976812913e-05
M,uses,5.6831097976812913e-05
M,,,5.6831097976812913e-05
M,discovered,5.6831097976812913e-05
M,affiliate,5.6831097976812913e-05
M,4.3,5.6831097976812913e-05
M,capital-gains,5.6831097976812913e-05
M,chunk,5.6831097976812913e-05
M,annual,5.6831097976812913e-05
M,private,5.6831097976812913e-05
M,safe,5.6831097976812913e-05
M,basic,5.6831097976812913e-05
M,metropolitan,5.6831097976812913e-05
M,reinsurance,5.6831097976812913e-05
M,fifth,5.6831097976812913e-05
M,Tokyo,5.6831097976812913e-05
M,surprise,5.6831097976812913e-05
M,summer,5.6831097976812913e-05
M,spoke,5.6831097976812913e-05
M,overwhelming,5.6831097976812913e-05
M,pretax,5.6831097976812913e-05
M,went,5.6831097976812913e-05
M,2019,5.6831097976812913e-05
M,license,5.6831097976812913e-05
M,individual,5.6831097976812913e-05
M,customers,5.6831097976812913e-05
M,businessman,5.6831097976812913e-05
M,appropriations,5.6831097976812913e-05
M,Companies,5.6831097976812913e-05
M,Congressional,5.6831097976812913e-05
M,host,5.6831097976812913e-05
M,seemingly,5.6831097976812913e-05
M,developing,5.6831097976812913e-05
M,Prudential-Bache,5.6831097976812913e-05
M,Hawaii,5.6831097976812913e-05
M,complained,5.6831097976812913e-05
M,seemed,5.6831097976812913e-05
M,black,5.6831097976812913e-05
M,felt,5.6831097976812913e-05
M,accord,5.6831097976812913e-05
M,electronics,5.6831097976812913e-05
M,ousted,5.6831097976812913e-05
M,everything,5.6831097976812913e-05
M,investors,5.6831097976812913e-05
M,survived,5.6831097976812913e-05
M,live,5.6831097976812913e-05
M,4.5,5.6831097976812913e-05
M,stripped,5.6831097976812913e-05
M,bar,5.6831097976812913e-05
M,stronger,5.6831097976812913e-05
M,inclined,5.6831097976812913e-05
M,index,5.6831097976812913e-05
M,hide,5.6831097976812913e-05
M,92,5.6831097976812913e-05
M,flights,5.6831097976812913e-05
M,cabinet,5.6831097976812913e-05
M,gained,5.6831097976812913e-05
M,artist,5.6831097976812913e-05
M,Medical,5.6831097976812913e-05
M,Mills,5.6831097976812913e-05
M,serving,5.6831097976812913e-05
M,Traders,5.6831097976812913e-05
M,false,5.6831097976812913e-05
M,receives,5.6831097976812913e-05
M,Nikko,5.6831097976812913e-05
M,socialism,5.6831097976812913e-05
M,timetable,5.6831097976812913e-05
M,Jeff,5.6831097976812913e-05
M,extent,5.6831097976812913e-05
M,7.20,5.6831097976812913e-05
M,Hollywood,5.6831097976812913e-05
M,Northwest,5.6831097976812913e-05
M,atmosphere,5.6831097976812913e-05
M,lackluster,5.6831097976812913e-05
M,Nasdaq,5.6831097976812913e-05
M,partnerships,5.6831097976812913e-05
M,caution,5.6831097976812913e-05
M,exceptions,5.6831097976812913e-05
M,protests,5.6831097976812913e-05
M,compensation,5.6831097976812913e-05
M,Stewart,5.6831097976812913e-05
M,water,5.6831097976812913e-05
M,subsidized,5.6831097976812913e-05
M,Daiwa,5.6831097976812913e-05
M,Indiana,5.6831097976812913e-05
M,AB,5.6831097976812913e-05
M,active,5.6831097976812913e-05
M,prosecutors,5.6831097976812913e-05
M,maintenance,5.6831097976812913e-05
M,practice,5.6831097976812913e-05
M,packages,5.6831097976812913e-05
M,immediate,5.6831097976812913e-05
M,might,0.02108433734939759
M,postpone,5.6831097976812913e-05
M,preventing,5.6831097976812913e-05
M,jet,5.6831097976812913e-05
M,developer,5.6831097976812913e-05
M,Arab,5.6831097976812913e-05
M,Life,5.6831097976812913e-05
M,planner,5.6831097976812913e-05
M,repairs,5.6831097976812913e-05
M,Telerate,5.6831097976812913e-05
M,quit,5.6831097976812913e-05
M,table,5.6831097976812913e-05
M,genes,5.6831097976812913e-05
M,asked,5.6831097976812913e-05
M,age,5.6831097976812913e-05
M,FEMA,5.6831097976812913e-05
M,judges,5.6831097976812913e-05
M,KKR,5.6831097976812913e-05
M,capable,5.6831097976812913e-05
M,Galileo,5.6831097976812913e-05
M,clearly,5.6831097976812913e-05
M,proteins,5.6831097976812913e-05
M,jumped,5.6831097976812913e-05
M,0.2,5.6831097976812913e-05
M,Kravis,5.6831097976812913e-05
M,Montgomery,5.6831097976812913e-05
M,Secretary,5.6831097976812913e-05
M,stay,5.6831097976812913e-05
M,membership,5.6831097976812913e-05
M,crimes,5.6831097976812913e-05
M,trading,5.6831097976812913e-05
M,announcing,5.6831097976812913e-05
M,Cranston,5.6831097976812913e-05
M,possibly,5.6831097976812913e-05
M,Heavy,5.6831097976812913e-05
M,happy,5.6831097976812913e-05
M,stretch,5.6831097976812913e-05
M,securities,5.6831097976812913e-05
M,sees,5.6831097976812913e-05
M,captured,5.6831097976812913e-05
M,TREASURY,5.6831097976812913e-05
M,segment,5.6831097976812913e-05
M,consumer,5.6831097976812913e-05
M,image,5.6831097976812913e-05
M,1986,5.6831097976812913e-05
M,commodities,5.6831097976812913e-05
M,changed,5.6831097976812913e-05
M,philosophy,5.6831097976812913e-05
M,ran,5.6831097976812913e-05
M,Hess,5.6831097976812913e-05
M,Mips,5.6831097976812913e-05
M,heading,5.6831097976812913e-05
M,Ortega,5.6831097976812913e-05
M,more,5.6831097976812913e-05
M,occurred,5.6831097976812913e-05
M,personnel,5.6831097976812913e-05
M,Lockheed,5.6831097976812913e-05
M,suburban,5.6831097976812913e-05
M,Others,5.6831097976812913e-05
M,tells,5.6831097976812913e-05
M,disclose,5.6831097976812913e-05
M,Korean,5.6831097976812913e-05
M,divisions,5.6831097976812913e-05
M,internal,5.6831097976812913e-05
M,ruled,5.6831097976812913e-05
M,interest,5.6831097976812913e-05
M,Equity,5.6831097976812913e-05
M,Thompson,5.6831097976812913e-05
M,89,5.6831097976812913e-05
M,grocery,5.6831097976812913e-05
M,corruption,5.6831097976812913e-05
M,business,5.6831097976812913e-05
M,claims,5.6831097976812913e-05
M,103,5.6831097976812913e-05
M,can,0.055182996135485336
M,800,5.6831097976812913e-05
M,hybrid,5.6831097976812913e-05
M,reporters,5.6831097976812913e-05
M,regardless,5.6831097976812913e-05
M,edition,5.6831097976812913e-05
M,translated,5.6831097976812913e-05
M,jointly,5.6831097976812913e-05
M,furs,5.6831097976812913e-05
